h3index,geometry,ID_HDC_G0,UC_NM_MN,CTR_MN_ISO,CTR_MN_NM,GRGN_L1,GRGN_L2,neighborhood_id
863c1baafffffff,"POLYGON ((88.61840880156484 25.623574580163048, 88.65287980509882 25.64004598603469, 88.6602554809311 25.636085414497884, 88.66018139267636 25.636085414455017, 88.65243143932271 25.619256733568587, 88.66307085583962 25.619256748399774, 88.65919595383525 25.61084243388643, 88.66983535924899 25.610842474625027, 88.66209431133493 25.594018223537873, 88.65145935790886 25.59401825635333, 88.64758891027269 25.58560388900108, 88.63695391522768 25.58560389111212, 88.63438354434219 25.580012515886086, 88.62585477403864 25.58459416405569, 88.62631897208732 25.585603936998066, 88.62397507515831 25.58560393669911, 88.61732533232698 25.589176172905166, 88.61955008497124 25.5940182106201, 88.61665033470913 25.594018217277306, 88.61840880156484 25.623574580163048))",9593,Dinajpur,BGD,Bangladesh,Asia,South-Central Asia,863c1baafffffff_9593
863c1baa7ffffff,"POLYGON ((88.61840880156484 25.623574580163048, 88.61665033470913 25.594018217277306, 88.59827571818134 25.594018259461503, 88.59441411426151 25.585603972634235, 88.57313975385864 25.5856039585756, 88.58087178363049 25.602432574127562, 88.57023243485554 25.602432618495353, 88.58757016107364 25.640120196033468, 88.61840880156484 25.623574580163048))",9593,Dinajpur,BGD,Bangladesh,Asia,South-Central Asia,863c1baa7ffffff_9593
863c1ba1fffffff,"MULTIPOLYGON (((88.65490150018861 25.673928702147187, 88.65676450653352 25.674817926954805, 88.65468579962703 25.67031365607502, 88.65490150018861 25.673928702147187)), ((88.65287980509882 25.64004598603469, 88.6546514684719 25.669738281089405, 88.66505962383903 25.66973821698137, 88.65729636663364 25.652909599983122, 88.66793573546798 25.652909635628273, 88.66405635143629 25.64449970448029, 88.6746957830449 25.64449976662574, 88.67081635802307 25.636085420608477, 88.6602554809311 25.636085414497884, 88.65287980509882 25.64004598603469)))",9593,Dinajpur,BGD,Bangladesh,Asia,South-Central Asia,863c1ba1fffffff_9593
863c1ba17ffffff,"POLYGON ((88.65490150018861 25.673928702147187, 88.65468579962703 25.67031365607502, 88.65442026653008 25.66973828251347, 88.6546514684719 25.669738281089405, 88.65287980509882 25.64004598603469, 88.61840880156484 25.623574580163048, 88.58757016107364 25.640120196033468, 88.58958492088155 25.64449974474278, 88.60022428918587 25.644499698254965, 88.60409928625896 25.652909583094793, 88.61473869991023 25.65290959479984, 88.62537809550538 25.652909556998736, 88.6292574940359 25.661323966832313, 88.63989692475516 25.661323895793544, 88.64753705493004 25.67787825333, 88.65490150018861 25.673928702147187))",9593,Dinajpur,BGD,Bangladesh,Asia,South-Central Asia,863c1ba17ffffff_9593
863c1ba07ffffff,"POLYGON ((88.65490150018861 25.673928702147187, 88.64753705493004 25.67787825333, 88.65543244889992 25.69498570721845, 88.66607184564491 25.694985645836567, 88.65676450653352 25.674817926954805, 88.65490150018861 25.673928702147187))",9593,Dinajpur,BGD,Bangladesh,Asia,South-Central Asia,863c1ba07ffffff_9593
863c1b35fffffff,"POLYGON ((88.94498489418379 25.482750903343653, 88.9585092737539 25.47544265313034, 88.95502608077283 25.46785242044341, 88.94439554032958 25.467852489532838, 88.94825272093595 25.476262276914444, 88.93762219304217 25.476262289454926, 88.93937560845869 25.480080928660808, 88.94498489418379 25.482750903343653))",9630,N/A,BGD,Bangladesh,Asia,South-Central Asia,863c1b35fffffff_9630
863c1b34fffffff,"POLYGON ((88.94498489418379 25.482750903343653, 88.9470424359088 25.51670146378712, 88.95042896118557 25.51831164326458, 88.95693899125672 25.518311609880698, 88.95307297862108 25.50990178901888, 88.96370347889167 25.509901736602185, 88.95983744176795 25.50149193483855, 88.98109843106222 25.501491944612223, 88.97337523907784 25.48467217975651, 88.96274474477207 25.484672176369866, 88.9585092737539 25.47544265313034, 88.94498489418379 25.482750903343653))",9630,N/A,BGD,Bangladesh,Asia,South-Central Asia,863c1b34fffffff_9630
863c1b347ffffff,"POLYGON ((88.9470424359088 25.51670146378712, 88.94498489418379 25.482750903343653, 88.93937560845869 25.480080928660808, 88.94148380471445 25.48467221992019, 88.93085329169676 25.48467217598359, 88.93471487715621 25.493082036398228, 88.92408438019142 25.493082026103533, 88.92794593900683 25.501491906308058, 88.90668495839029 25.50149190828435, 88.91054652965634 25.509901794723184, 88.89991604902292 25.509901806545013, 88.90377759210884 25.518311621325232, 88.92504306043007 25.51831161288107, 88.92117706409886 25.509901739054584, 88.94243806349917 25.509901765554886, 88.94585776220883 25.517340833841686, 88.9470424359088 25.51670146378712))",9630,N/A,BGD,Bangladesh,Asia,South-Central Asia,863c1b347ffffff_9630
863c1b36fffffff,"POLYGON ((88.9470424359088 25.51670146378712, 88.94585776220883 25.517340833841686, 88.9463040476762 25.518311664417418, 88.95042896118557 25.51831164326458, 88.9470424359088 25.51670146378712))",9630,N/A,BGD,Bangladesh,Asia,South-Central Asia,863c1b36fffffff_9630
863ce6427ffffff,"POLYGON ((89.31044539291153 25.425198015851418, 89.34203381487131 25.40803427561459, 89.33861129807585 25.400586883881573, 89.28548557037213 25.400586938768637, 89.28934717879251 25.408996749147114, 89.27872115873465 25.408996807726254, 89.27942056796039 25.41051921383602, 89.31044539291153 25.425198015851418))",9700,Pirganj,BGD,Bangladesh,Asia,South-Central Asia,863ce6427ffffff_9700
863ce6557ffffff,"POLYGON ((89.31044539291153 25.425198015851418, 89.31100352772818 25.43421744364883, 89.32218844866311 25.434217433781882, 89.31832238756337 25.42581200962541, 89.32895287158344 25.42581204268341, 89.32508688193568 25.41740221587475, 89.34633892806113 25.417402195860284, 89.34203381487131 25.40803427561459, 89.31044539291153 25.425198015851418))",9700,Pirganj,BGD,Bangladesh,Asia,South-Central Asia,863ce6557ffffff_9700
863ce650fffffff,"POLYGON ((89.31044539291153 25.425198015851418, 89.27942056796039 25.41051921383602, 89.28258269042993 25.41740221507525, 89.27195669970206 25.417402135143153, 89.27581822668118 25.425812088048332, 89.26519219401098 25.42581204975315, 89.27291986928033 25.4426272712266, 89.3048024413053 25.442627324757204, 89.30093637507618 25.434217452529722, 89.31100352772818 25.43421744364883, 89.31044539291153 25.425198015851418))",9700,Pirganj,BGD,Bangladesh,Asia,South-Central Asia,863ce650fffffff_9700
863c1b257ffffff,"POLYGON ((88.97126142901115 25.36327185957372, 88.99797842347478 25.375986689693775, 88.99385149032331 25.366960801105545, 88.98322539492375 25.36696085961282, 88.97555129739678 25.350145543438977, 88.97046635751953 25.350145567322997, 88.97126142901115 25.36327185957372))",9651,Birampur,BGD,Bangladesh,Asia,South-Central Asia,863c1b257ffffff_9651
863c1b20fffffff,"POLYGON ((88.97126142901115 25.36327185957372, 88.97046635751953 25.350145567322997, 88.96492530683959 25.350145593349374, 88.9687645806357 25.35855544501442, 88.95813852334268 25.358555439274188, 88.96246706360574 25.368031942822267, 88.97126142901115 25.36327185957372))",9651,Birampur,BGD,Bangladesh,Asia,South-Central Asia,863c1b20fffffff_9651
863c1b247ffffff,"POLYGON ((89.00704086664054 25.400586929169805, 89.00922646198194 25.40058692882429, 89.00670603017788 25.39507456993144, 89.00704086664054 25.400586929169805))",9651,Birampur,BGD,Bangladesh,Asia,South-Central Asia,863c1b247ffffff_9651
863c1b277ffffff,"POLYGON ((88.97126142901115 25.36327185957372, 88.96246706360574 25.368031942822267, 88.96581709938457 25.375366199642066, 88.95519554299247 25.375366245249534, 88.96287853655367 25.392181511854336, 88.97350461572067 25.392181527889264, 88.9850447386753 25.417402169351, 88.99567080304705 25.4174021867873, 88.99182257476332 25.408996779528138, 89.00244864300682 25.408996742086355, 88.99860039103451 25.400586930504137, 89.00704086664054 25.400586929169805, 89.00670603017788 25.39507456993144, 88.99797842347478 25.375986689693775, 88.97126142901115 25.36327185957372))",9651,Birampur,BGD,Bangladesh,Asia,South-Central Asia,863c1b277ffffff_9651
863ce212fffffff,"POLYGON ((90.36716703859913 25.123262016674282, 90.36866364580837 25.12326200619838, 90.36691807816818 25.119455729250557, 90.36716703859913 25.123262016674282))",9853,Haluaghat,BGD,Bangladesh,Asia,South-Central Asia,863ce212fffffff_9853
863ce2127ffffff,"POLYGON ((90.36691807816818 25.119455729250557, 90.36481096763904 25.114861094216696, 90.35420282979557 25.114861068219454, 90.35035013486367 25.106464619562175, 90.33974195868011 25.106464643807705, 90.33589369871281 25.098063691680313, 90.32528556050103 25.098063676382004, 90.33298195297368 25.11486111448269, 90.32237374249243 25.11486108581745, 90.33393174692482 25.140063960776786, 90.34549114330692 25.14006395236418, 90.36166298567976 25.131123887842158, 90.3580554722389 25.12326208045312, 90.36716703859913 25.123262016674282, 90.36691807816818 25.119455729250557))",9853,Haluaghat,BGD,Bangladesh,Asia,South-Central Asia,863ce2127ffffff_9853
863ce28d7ffffff,"POLYGON ((90.34549114330692 25.14006395236418, 90.36576526752168 25.140063937609238, 90.36166298567976 25.131123887842158, 90.34549114330692 25.14006395236418))",9853,Haluaghat,BGD,Bangladesh,Asia,South-Central Asia,863ce28d7ffffff_9853
863ce2a97ffffff,"POLYGON ((90.6971038793902 25.12221696821569, 90.69371875852171 25.114861082700294, 90.68311057605892 25.114861119234778, 90.67538296552218 25.09806362368683, 90.66477469799791 25.098063687071956, 90.67249788046016 25.114861054493197, 90.66188972334781 25.11486111875867, 90.67175526663254 25.13629091486071, 90.68865450957577 25.126908190614692, 90.6869765673506 25.12326203463006, 90.69522155705172 25.123262063046464, 90.6971038793902 25.12221696821569))",9879,Susung Durgapur,BGD,Bangladesh,Asia,South-Central Asia,863ce2a97ffffff_9879
863ce2a87ffffff,"MULTIPOLYGON (((90.67175526663254 25.13629091486071, 90.67349224475531 25.140063954614345, 90.68410049682855 25.140063929820844, 90.68023441998133 25.131663022240904, 90.6908426405327 25.131662982921647, 90.68865450957577 25.126908190614692, 90.67175526663254 25.13629091486071)), ((90.69522155705172 25.123262063046464, 90.69758482758952 25.12326207119149, 90.6971038793902 25.12221696821569, 90.69522155705172 25.123262063046464)))",9879,Susung Durgapur,BGD,Bangladesh,Asia,South-Central Asia,863ce2a87ffffff_9879
863ce3727ffffff,"POLYGON ((91.74963004130518 25.10148783175259, 91.76553971817735 25.09252950024471, 91.75639836008119 25.072865263264852, 91.74579014932148 25.072865266849128, 91.75359800040673 25.089662680309026, 91.74298980266359 25.089662732555045, 91.74689597602911 25.09806369734868, 91.74209660295296 25.098063683912546, 91.74963004130518 25.10148783175259))",9966,Bholaganj,BGD,Bangladesh,Asia,South-Central Asia,863ce3727ffffff_9966
863ce30d7ffffff,"MULTIPOLYGON (((91.78118988649724 25.148911765403692, 91.78098137744409 25.148464856067772, 91.78020549427792 25.148464854627573, 91.78118988649724 25.148911765403692)), ((91.74963004130518 25.10148783175259, 91.75203562484461 25.135675828094882, 91.76773269205853 25.142802244124592, 91.7625385078678 25.131662993512784, 91.77315116385985 25.131662954427085, 91.76923610046984 25.12326206982605, 91.77984429045154 25.123262002227825, 91.77593368029784 25.11486112149853, 91.76532547426325 25.11486105737679, 91.75750423302513 25.098063694393225, 91.76811239573397 25.098063660553688, 91.76553971817735 25.09252950024471, 91.74963004130518 25.10148783175259)))",9966,Bholaganj,BGD,Bangladesh,Asia,South-Central Asia,863ce30d7ffffff_9966
863ce308fffffff,"POLYGON ((91.75203562484461 25.135675828094882, 91.74963004130518 25.10148783175259, 91.74209660295296 25.098063683912546, 91.73628777599528 25.09806366765038, 91.74019394251563 25.1064646001406, 91.72958574128704 25.106464578706795, 91.73740256806911 25.123262000574925, 91.72679437875217 25.12326202759625, 91.73070496433695 25.13166294917194, 91.70948412179476 25.131662947240564, 91.7133992362001 25.140063913453538, 91.72400742597519 25.14006396112713, 91.73462005875477 25.140063924089592, 91.73661647594619 25.14434776526997, 91.75203562484461 25.135675828094882))",9966,Bholaganj,BGD,Bangladesh,Asia,South-Central Asia,863ce308fffffff_9966
863ce30f7ffffff,"POLYGON ((91.75203562484461 25.135675828094882, 91.73661647594619 25.14434776526997, 91.73853520822136 25.148464912913163, 91.74914781733932 25.14846489147936, 91.7569869472148 25.1652668129818, 91.76759959061248 25.165266763215133, 91.76368004752177 25.15686579287889, 91.78490091267454 25.156865819289358, 91.78118988649724 25.148911765403692, 91.78020549427792 25.148464854627573, 91.77037313423723 25.1484648363767, 91.76773269205853 25.142802244124592, 91.75203562484461 25.135675828094882))",9966,Bholaganj,BGD,Bangladesh,Asia,South-Central Asia,863ce30f7ffffff_9966
863cf5957ffffff,"POLYGON ((89.05618075672989 25.106206870024586, 89.05672199139097 25.106464638967783, 89.06660618439606 25.10646458999862, 89.05901677470708 25.089662700997227, 89.05517690490512 25.089662711795977, 89.05618075672989 25.106206870024586))",9678,Joypurhat,BGD,Bangladesh,Asia,South-Central Asia,863cf5957ffffff_9678
863cf590fffffff,"POLYGON ((89.05618075672989 25.106206870024586, 89.05517690490512 25.089662711795977, 89.04840859782283 25.08966273083028, 89.03780037562755 25.089662729617555, 89.03401010773293 25.081266243823922, 89.01279369774784 25.08126619042806, 89.01658395267978 25.08966272547632, 88.99536752902235 25.089662688627428, 88.99915778308292 25.098063678160667, 88.98870938552948 25.098063652928474, 88.98873476211617 25.098483538332403, 88.99233984752112 25.10646462325425, 88.98921711463662 25.10646462677713, 88.98927412659386 25.107407956507583, 89.00490495770345 25.114861072462816, 89.01734867169164 25.11486106806674, 89.04027704050208 25.1148610799329, 89.05618075672989 25.106206870024586))",9678,Joypurhat,BGD,Bangladesh,Asia,South-Central Asia,863cf590fffffff_9678
863cf5907ffffff,"MULTIPOLYGON (((88.98870938552948 25.098063652928474, 88.98854509815612 25.09806365253173, 88.98873476211617 25.098483538332403, 88.98870938552948 25.098063652928474)), ((88.98927412659386 25.107407956507583, 88.98921711463662 25.10646462677713, 88.97111896782462 25.106464647194354, 88.97490918776718 25.114861083059623, 88.97556617605186 25.114861082827524, 88.98927412659386 25.107407956507583)))",9678,Joypurhat,BGD,Bangladesh,Asia,South-Central Asia,863cf5907ffffff_9678
863cf5977ffffff,"POLYGON ((89.05618075672989 25.106206870024586, 89.04027704050208 25.1148610799329, 89.05978820856281 25.114861090030548, 89.05599348549148 25.106464642577013, 89.05672199139097 25.106464638967783, 89.05618075672989 25.106206870024586))",9678,Joypurhat,BGD,Bangladesh,Asia,South-Central Asia,863cf5977ffffff_9678
863cf592fffffff,"POLYGON ((88.98927412659386 25.107407956507583, 88.97556617605186 25.114861082827524, 89.00490495770345 25.114861072462816, 88.98927412659386 25.107407956507583))",9678,Joypurhat,BGD,Bangladesh,Asia,South-Central Asia,863cf592fffffff_9678
863ce2c6fffffff,"POLYGON ((90.19611277465397 25.081126741333772, 90.2021284443067 25.083935213187342, 90.19706854259798 25.07286529429266, 90.19557780934943 25.072865289159875, 90.19611277465397 25.081126741333772))",9842,Nalitabari,BGD,Bangladesh,Asia,South-Central Asia,863ce2c6fffffff_9842
863ce2c67ffffff,"MULTIPOLYGON (((90.19611277465397 25.081126741333772, 90.19557780934943 25.072865289159875, 90.18646031297364 25.072865257767162, 90.19029512885321 25.08126619310504, 90.17968696631505 25.0812662216535, 90.18294668478237 25.08839515976365, 90.19611277465397 25.081126741333772)), ((90.18065069017993 25.089662677276134, 90.1729180204222 25.089662679725123, 90.17447706547105 25.093070863613217, 90.18065069017993 25.089662677276134)))",9842,Nalitabari,BGD,Bangladesh,Asia,South-Central Asia,863ce2c67ffffff_9842
863ce2897ffffff,"POLYGON ((90.19611277465397 25.081126741333772, 90.18294668478237 25.08839515976365, 90.18352625879614 25.089662676365425, 90.18065069017993 25.089662677276134, 90.17447706547105 25.093070863613217, 90.18444482026521 25.11486108790154, 90.1950529986676 25.114861068506915, 90.19120927468046 25.106464579667993, 90.2018174453304 25.106464625634786, 90.19797819972342 25.09806365488532, 90.20858636257599 25.098063675672336, 90.2021284443067 25.083935213187342, 90.19611277465397 25.081126741333772))",9842,Nalitabari,BGD,Bangladesh,Asia,South-Central Asia,863ce2897ffffff_9842
863ce2117ffffff,"POLYGON ((90.3282844497113 25.043436448843458, 90.33580892990089 25.03927037335668, 90.33021731175221 25.03927037800846, 90.31935001318134 25.03927039347309, 90.3282844497113 25.043436448843458))",9850,Dhara,BGD,Bangladesh,Asia,South-Central Asia,863ce2117ffffff_9850
863ce2c4fffffff,"MULTIPOLYGON (((90.2870207412419 25.030873936685524, 90.28395855326073 25.03087393301631, 90.28457618390955 25.03222625247261, 90.2870207412419 25.030873936685524)), ((90.27184259692434 25.039270403361794, 90.2665814326306 25.03927039892124, 90.26764213643742 25.041594075199775, 90.27184259692434 25.039270403361794)))",9850,Dhara,BGD,Bangladesh,Asia,South-Central Asia,863ce2c4fffffff_9850
863ce2107ffffff,"POLYGON ((90.3282844497113 25.043436448843458, 90.33020418840432 25.07286531334296, 90.38800722771532 25.072865286046127, 90.38416350318019 25.064468795581256, 90.39476722729525 25.064468827273817, 90.3870842224063 25.04767136605948, 90.37648048595737 25.04767131702045, 90.380319723228 25.05606782316092, 90.35910784492013 25.05606784669678, 90.3552685264508 25.047671324341717, 90.34466031195409 25.047671380064216, 90.34082104364667 25.039270369187, 90.33580892990089 25.03927037335668, 90.3282844497113 25.043436448843458))",9850,Dhara,BGD,Bangladesh,Asia,South-Central Asia,863ce2107ffffff_9850
